m/z,I,S/N,em,dbe,error,C,H,Class
656.45968,2766267,13.6,656.4603669,13,0.000686933,44,63,O1N1Cl1
656.55368,2132930,10,656.5542673,6,0.000587319,43,75,O1N1Cl1
658.47562,3294817,16.7,658.476017,12,0.000396997,44,65,O1N1Cl1
660.49215,1711112,7.6,660.4916671,11,0.000482939,44,67,O1N1Cl1
662.41381,1748649,7.8,662.4134167,17,0.000393261,45,57,O1N1Cl1
662.50683,1902257,8.6,662.5073171,10,0.000487126,44,69,O1N1Cl1
664.42839,1611123,7,664.4290668,16,0.000676804,45,59,O1N1Cl1
666.44472,2413312,11.6,666.4447169,15,3.13E-06,45,61,O1N1Cl1
668.46083,2125232,9.9,668.4603669,14,0.000463067,45,63,O1N1Cl1
670.38224,1474138,6.2,670.3821166,20,0.000123389,46,53,O1N1Cl1
670.4753,2980963,14.8,670.476017,13,0.000716997,45,65,O1N1Cl1
670.56932,1591147,6.9,670.5699174,6,0.000597383,44,77,O1N1Cl1
672.39736,1451473,6.1,672.3977667,19,0.000406675,46,55,O1N1Cl1
672.49171,2808089,13.8,672.4916671,12,4.29E-05,45,67,O1N1Cl1
674.41424,1586123,6.8,674.4134167,18,0.000823261,46,57,O1N1Cl1
674.50733,1730516,7.6,674.5073171,11,1.29E-05,45,69,O1N1Cl1
676.42954,1823370,8.2,676.4290668,17,0.000473196,46,59,O1N1Cl1
676.52272,1470867,6.2,676.5229672,10,0.00024719,45,71,O1N1Cl1
680.45967,2005271,9.2,680.4603669,15,0.000696932,46,63,O1N1Cl1
680.55457,1767968,7.9,680.5542673,8,0.000302681,45,75,O1N1Cl1
682.47638,2012388,9.3,682.476017,14,0.000363003,46,65,O1N1Cl1
684.49223,2570165,12.4,684.4916671,13,0.000562939,46,67,O1N1Cl1
684.58499,1733823,7.7,684.5855674,6,0.000577448,45,79,O1N1Cl1
686.41341,1742464,7.7,686.4134167,19,6.74E-06,47,57,O1N1Cl1
686.50744,2326666,11,686.5073171,12,0.000122874,46,69,O1N1Cl1
692.46047,1711886,7.5,692.4603669,16,0.000103067,47,63,O1N1Cl1
692.55327,1729816,7.6,692.5542673,9,0.000997319,46,75,O1N1Cl1
694.47547,2120941,9.8,694.476017,15,0.000546997,47,65,O1N1Cl1
696.49112,2405068,11.4,696.4916671,14,0.000547061,47,67,O1N1Cl1
696.58489,1472215,6.1,696.5855674,7,0.000677448,46,79,O1N1Cl1
698.50716,1953709,8.9,698.5073171,13,0.000157126,47,69,O1N1Cl1
700.42912,1532803,6.5,700.4290668,19,5.32E-05,48,59,O1N1Cl1
700.52259,2419342,11.5,700.5229672,12,0.00037719,47,71,O1N1Cl1
702.44503,1815396,8.1,702.4447169,18,0.000313132,48,61,O1N1Cl1
704.45998,2216005,10.3,704.4603669,17,0.000386933,48,63,O1N1Cl1
706.57003,1728304,7.6,706.5699174,9,0.000112617,47,77,O1N1Cl1
708.49096,2513412,12,708.4916671,15,0.000707061,48,67,O1N1Cl1
710.50722,1929313,8.7,710.5073171,14,9.71E-05,48,69,O1N1Cl1
710.60025,1758443,7.7,710.6012175,7,0.000967512,47,81,O1N1Cl1
712.42822,1655474,7.2,712.4290668,20,0.000846804,49,59,O1N1Cl1
712.52283,2136508,9.9,712.5229672,13,0.00013719,48,71,O1N1Cl1
714.4442,1563530,6.6,714.4447169,19,0.000516868,49,61,O1N1Cl1
714.53791,1927060,8.7,714.5386173,12,0.000707255,48,73,O1N1Cl1
716.46034,1742688,7.7,716.4603669,18,2.69E-05,49,63,O1N1Cl1
716.55414,1517930,6.4,716.5542673,11,0.000127319,48,75,O1N1Cl1
718.56968,1462588,6.1,718.5699174,10,0.000237383,48,77,O1N1Cl1
720.49165,1786625,7.9,720.4916671,16,1.71E-05,49,67,O1N1Cl1
722.50686,2158539,10,722.5073171,15,0.000457126,49,69,O1N1Cl1
724.42945,2195080,10.2,724.4290668,21,0.000383196,50,59,O1N1Cl1
724.52308,2377361,11.3,724.5229672,14,0.00011281,49,71,O1N1Cl1
726.53883,1909073,8.6,726.5386173,13,0.000212745,49,73,O1N1Cl1
728.5545,2446860,11.7,728.5542673,12,0.000232681,49,75,O1N1Cl1
730.47626,1772217,7.8,730.476017,18,0.000243003,50,65,O1N1Cl1
730.56986,1596865,6.8,730.5699174,11,5.74E-05,49,77,O1N1Cl1
732.49154,2411880,11.5,732.4916671,17,0.000127061,50,67,O1N1Cl1
732.58543,1563376,6.6,732.5855674,10,0.000137448,49,79,O1N1Cl1
734.5081,2417680,11.5,734.5073171,16,0.000782874,50,69,O1N1Cl1
738.53764,2637130,12.7,738.5386173,14,0.000977255,50,73,O1N1Cl1
740.55445,2226139,10.4,740.5542673,13,0.000182681,50,75,O1N1Cl1
742.57055,1511523,6.3,742.5699174,12,0.000632617,50,77,O1N1Cl1
746.50717,2362707,11.3,746.5073171,17,0.000147126,51,69,O1N1Cl1
748.52229,1747520,7.8,748.5229672,16,0.00067719,51,71,O1N1Cl1
750.5377,2555427,12.4,750.5386173,15,0.000917255,51,73,O1N1Cl1
752.45972,1770616,7.9,752.4603669,21,0.000646932,52,63,O1N1Cl1
752.55414,2435964,11.7,752.5542673,14,0.000127319,51,75,O1N1Cl1
754.5706,1766860,7.9,754.5699174,13,0.000682617,51,77,O1N1Cl1
756.49103,1500432,6.3,756.4916671,19,0.000637061,52,67,O1N1Cl1
758.50739,1522894,6.5,758.5073171,18,7.29E-05,52,69,O1N1Cl1
760.52328,1890947,8.6,760.5229672,17,0.00031281,52,71,O1N1Cl1
762.53834,2001584,9.2,762.5386173,16,0.000277255,52,73,O1N1Cl1
764.55501,1959124,9,764.5542673,15,0.000742681,52,75,O1N1Cl1
766.56949,1664496,7.3,766.5699174,14,0.000427383,52,77,O1N1Cl1
768.58488,2049027,9.5,768.5855674,13,0.000687448,52,79,O1N1Cl1
770.50771,1566223,6.7,770.5073171,19,0.000392874,53,69,O1N1Cl1
770.60145,2352655,11.2,770.6012175,12,0.000232488,52,81,O1N1Cl1
776.55411,2201861,10.4,776.5542673,16,0.000157319,53,75,O1N1Cl1
778.57032,2077170,9.8,778.5699174,15,0.000402617,53,77,O1N1Cl1
784.61717,1949330,9.1,784.6168676,12,0.000302423,53,83,O1N1Cl1
792.58567,2066105,9.7,792.5855674,15,0.000102552,54,79,O1N1Cl1
794.60036,1871475,8.6,794.6012175,14,0.000857512,54,81,O1N1Cl1
798.63231,1878998,8.6,798.6325176,12,0.000207641,54,85,O1N1Cl1
200.07169,1503264,10.4,200.0717021,8,1.21E-05,12,10,O2N1
214.08733,1062743,6.5,214.0873522,8,2.22E-05,13,12,O2N1
224.07176,1406620,9.3,224.0717021,10,5.79E-05,14,10,O2N1
238.08741,1611455,10.8,238.0873522,10,5.78E-05,15,12,O2N1
250.08732,1205395,7.3,250.0873522,11,3.22E-05,16,12,O2N1
264.10311,1272163,7.7,264.1030023,11,0.000107725,17,14,O2N1
266.11871,1262831,7.6,266.1186523,10,5.77E-05,17,16,O2N1
276.10301,1112786,6.3,276.1030023,12,7.73E-06,18,14,O2N1
290.11877,1621029,10.2,290.1186523,12,0.000117661,19,16,O2N1
302.11868,1163878,6.5,302.1186523,13,2.77E-05,20,16,O2N1
304.13428,1969581,12.7,304.1343024,12,2.24E-05,20,18,O2N1
306.15011,1142899,6.3,306.1499525,11,0.000157532,20,20,O2N1
308.16562,1460923,8.7,308.1656025,10,1.75E-05,20,22,O2N1
318.15008,1299562,7.4,318.1499525,12,0.000127532,21,20,O2N1
330.14992,1541247,9.1,330.1499525,13,3.25E-05,22,20,O2N1
332.1657,1232345,6.8,332.1656025,12,9.75E-05,22,22,O2N1
340.1344,1303524,7.2,340.1343024,15,9.76E-05,23,18,O2N1
342.1498,1232916,6.6,342.1499525,14,0.000152468,23,20,O2N1
346.18119,1303231,7.1,346.1812526,12,6.26E-05,23,24,O2N1
354.15017,1423926,7.9,354.1499525,15,0.000217532,24,20,O2N1
364.22835,1392682,7.5,364.2282028,10,0.00014721,24,30,O2N1
372.19729,8707677,58.8,372.1969027,13,0.000387339,25,26,O2N1
376.22828,3343063,21.1,376.2282028,11,7.72E-05,25,30,O2N1
398.21248,1982453,11.2,398.2125527,14,7.27E-05,27,28,O2N1
422.21269,1341261,6.6,422.2125527,16,0.000137275,29,28,O2N1
450.33783,1450063,7.1,450.3377532,9,7.68E-05,30,44,O2N1
464.35291,1536661,7.6,464.3534033,9,0.000493305,31,46,O2N1
478.36899,2050496,10.7,478.3690534,9,6.34E-05,32,48,O2N1
486.33782,1360668,6.2,486.3377532,12,6.68E-05,33,44,O2N1
492.38494,1943795,9.9,492.3847034,9,0.000236566,33,50,O2N1
500.3537,1924699,9.6,500.3534033,12,0.000296695,34,46,O2N1
506.30661,1343531,6,506.3064531,16,0.000156888,35,40,O2N1
506.40044,1804350,8.9,506.4003535,9,8.65E-05,34,52,O2N1
512.35297,1424917,6.4,512.3534033,13,0.000433305,35,46,O2N1
520.41555,1853616,9,520.4160036,9,0.000453563,35,54,O2N1
528.38421,1706570,8,528.3847034,12,0.000493434,36,50,O2N1
532.41612,1409449,6.2,532.4160036,10,0.000116437,36,54,O2N1
534.43145,2163419,10.8,534.4316536,9,0.000203627,36,56,O2N1
540.38457,1697380,7.9,540.3847034,13,0.000133434,37,50,O2N1
542.40041,3109659,16.2,542.4003535,12,5.65E-05,37,52,O2N1
554.40019,1422036,6.2,554.4003535,13,0.000163498,38,52,O2N1
556.41596,2988809,15.5,556.4160036,12,4.36E-05,38,54,O2N1
564.38515,1656245,7.5,564.3847034,15,0.000446566,39,50,O2N1
568.41541,2044420,9.8,568.4160036,13,0.000593563,39,54,O2N1
570.4323,2379239,11.7,570.4316536,12,0.000646373,39,56,O2N1
584.44744,2160768,10.3,584.4473037,12,0.000136309,40,58,O2N1
610.46331,1690387,7.5,610.4629538,13,0.000356244,42,60,O2N1
616.51052,1443601,6.1,616.5099039,10,0.000616051,42,66,O2N1
630.52506,1579766,6.9,630.525554,10,0.000494014,43,68,O2N1
634.46296,1475179,6.3,634.4629538,15,6.24E-06,44,60,O2N1
638.49408,1439447,6,638.4942539,13,0.000173885,44,64,O2N1
652.50996,1479286,6.3,652.5099039,13,5.61E-05,45,66,O2N1
654.52603,1532700,6.6,654.525554,12,0.000475986,45,68,O2N1
660.57166,1470735,6.2,660.5725042,9,0.000844207,45,74,O2N1
666.52588,1580295,6.8,666.525554,13,0.000325987,46,68,O2N1
668.54084,2297783,10.9,668.5412041,12,0.000364078,46,70,O2N1
680.54086,1708575,7.5,680.5412041,13,0.000344078,47,70,O2N1
696.5721,1631957,7,696.5725042,12,0.000404207,48,74,O2N1
716.63492,1555826,6.6,716.6351045,9,0.000184464,49,82,O2N1
738.61951,1586256,6.8,738.6194544,12,5.56E-05,51,80,O2N1
294.12677,1237935,7.1,294.1266302,6,0.0001398,16,21,O2N1Cl1
302.09542,1254884,7.2,302.0953301,9,8.99E-05,17,17,O2N1Cl1
314.09536,1228065,6.9,314.0953301,10,2.99E-05,18,17,O2N1Cl1
316.1109,1312511,7.5,316.1109801,9,8.01E-05,18,19,O2N1Cl1
326.09539,1315969,7.5,326.0953301,11,5.99E-05,19,17,O2N1Cl1
328.11106,1426868,8.3,328.1109801,10,7.99E-05,19,19,O2N1Cl1
330.12646,1421819,8.2,330.1266302,9,0.0001702,19,21,O2N1Cl1
332.14253,1316565,7.4,332.1422803,8,0.000249735,19,23,O2N1Cl1
338.09506,1387711,7.8,338.0953301,12,0.000270071,20,17,O2N1Cl1
340.11089,1291935,7.1,340.1109801,11,9.01E-05,20,19,O2N1Cl1
342.12675,1604879,9.3,342.1266302,10,0.0001198,20,21,O2N1Cl1
344.1423,1727053,10.2,344.1422803,9,1.97E-05,20,23,O2N1Cl1
346.158,1277338,6.9,346.1579303,8,6.97E-05,20,25,O2N1Cl1
348.07973,1173725,6.2,348.07968,14,5.00E-05,21,15,O2N1Cl1
354.12665,1236624,6.6,354.1266302,11,1.98E-05,21,21,O2N1Cl1
362.0953,1829219,10.7,362.0953301,14,3.01E-05,22,17,O2N1Cl1
366.12669,1400758,7.6,366.1266302,12,5.98E-05,22,21,O2N1Cl1
368.14233,1562727,8.7,368.1422803,11,4.97E-05,22,23,O2N1Cl1
370.15785,1513501,8.3,370.1579303,10,8.03E-05,22,25,O2N1Cl1
372.17378,1878870,10.8,372.1735804,9,0.000199607,22,27,O2N1Cl1
376.11077,1294710,6.7,376.1109801,14,0.000210136,23,19,O2N1Cl1
382.15757,1491829,8,382.1579303,11,0.000360329,23,25,O2N1Cl1
384.17301,1214644,6.1,384.1735804,10,0.000570393,23,27,O2N1Cl1
386.18908,1920881,11,386.1892305,9,0.000150458,23,29,O2N1Cl1
388.29892,1328709,6.8,388.2987809,1,0.000139091,22,43,O2N1Cl1
390.12694,1546055,8.3,390.1266302,14,0.0003098,24,21,O2N1Cl1
392.14218,1218361,6,392.1422803,13,0.000100265,24,23,O2N1Cl1
392.23616,1449364,7.6,392.2361807,6,2.07E-05,23,35,O2N1Cl1
394.15809,1827751,10.2,394.1579303,12,0.000159671,24,25,O2N1Cl1
396.1738,1297102,6.5,396.1735804,11,0.000219607,24,27,O2N1Cl1
398.18952,1279471,6.4,398.1892305,10,0.000289542,24,29,O2N1Cl1
400.20494,2035464,11.5,400.2048805,9,5.95E-05,24,31,O2N1Cl1
402.12674,1636866,8.8,402.1266302,15,0.0001098,25,21,O2N1Cl1
406.25202,1432234,7.3,406.2518307,6,0.000189285,24,37,O2N1Cl1
410.18945,1552648,8.1,410.1892305,11,0.000219542,25,29,O2N1Cl1
412.20513,1316346,6.5,412.2048805,10,0.000249478,25,31,O2N1Cl1
414.22021,1747174,9.4,414.2205306,9,0.000320586,25,33,O2N1Cl1
420.2675,1552903,8.1,420.2674808,6,1.92E-05,25,39,O2N1Cl1
422.18923,1671239,8.8,422.1892305,12,4.58E-07,26,29,O2N1Cl1
424.20444,1402009,7,424.2048805,11,0.000440522,26,31,O2N1Cl1
428.23639,1766318,9.4,428.2361807,9,0.000209349,26,35,O2N1Cl1
442.25184,1652648,8.5,442.2518307,9,9.28E-06,27,37,O2N1Cl1
448.29897,1302821,6.2,448.2987809,6,0.000189091,27,43,O2N1Cl1
452.23619,1420761,6.9,452.2361807,11,9.35E-06,28,35,O2N1Cl1
454.25135,1359867,6.5,454.2518307,10,0.000480715,28,37,O2N1Cl1
456.2675,1967643,10.3,456.2674808,9,1.92E-05,28,39,O2N1Cl1
460.2049,1642308,8.3,460.2048805,14,1.95E-05,29,31,O2N1Cl1
462.31467,1767668,9.1,462.314431,6,0.000239027,28,45,O2N1Cl1
470.28329,2386511,12.9,470.2831308,9,0.000159156,29,41,O2N1Cl1
472.29917,1418090,6.7,472.2987809,8,0.000389091,29,43,O2N1Cl1
474.22074,1569650,7.7,474.2205306,14,0.000209414,30,33,O2N1Cl1
476.3302,1634720,8.1,476.330081,6,0.000118963,29,47,O2N1Cl1
484.29889,2150012,11.2,484.2987809,9,0.000109092,30,43,O2N1Cl1
490.2518,1426238,6.7,490.2518307,13,3.07E-05,31,37,O2N1Cl1
490.34553,1417809,6.6,490.3457311,6,0.000201102,30,49,O2N1Cl1
492.36174,1731567,8.6,492.3613812,5,0.000358834,30,51,O2N1Cl1
494.28324,1553785,7.4,494.2831308,11,0.000109156,31,41,O2N1Cl1
496.20478,1405956,6.4,496.2048805,17,0.000100522,32,31,O2N1Cl1
496.2986,1513112,7.1,496.2987809,10,0.000180908,31,43,O2N1Cl1
498.31418,1897398,9.5,498.314431,9,0.000250973,31,45,O2N1Cl1
500.33007,1356118,6.1,500.330081,8,1.10E-05,31,47,O2N1Cl1
504.36108,1533335,7.2,504.3613812,6,0.000301166,31,51,O2N1Cl1
506.28307,1619494,7.7,506.2831308,12,6.08E-05,32,41,O2N1Cl1
506.37754,1552697,7.3,506.3770312,5,0.00050877,31,53,O2N1Cl1
512.32971,2035984,10.2,512.330081,9,0.000371037,32,47,O2N1Cl1
518.37721,1650947,7.8,518.3770312,6,0.000178769,32,53,O2N1Cl1
520.2055,1359748,6,520.2048805,19,0.000619478,34,31,O2N1Cl1
526.3466,1918616,9.3,526.3457311,9,0.000868898,33,49,O2N1Cl1
532.39301,1551844,7.1,532.3926813,6,0.000328705,33,55,O2N1Cl1
534.22042,1414189,6.3,534.2205306,19,0.000110586,35,33,O2N1Cl1
534.31425,1712193,8.1,534.314431,12,0.000180973,34,45,O2N1Cl1
540.36133,2333535,11.6,540.3613812,9,5.12E-05,34,51,O2N1Cl1
548.33012,1478185,6.6,548.330081,12,3.90E-05,35,47,O2N1Cl1
552.36082,1869976,8.9,552.3613812,10,0.000561166,35,51,O2N1Cl1
554.37694,2293583,11.4,554.3770312,9,9.12E-05,35,53,O2N1Cl1
556.20517,1498331,6.7,556.2048805,22,0.000289478,37,31,O2N1Cl1
560.42436,1903720,9,560.4239814,6,0.000378576,35,59,O2N1Cl1
564.36115,1804336,8.4,564.3613812,11,0.000231166,36,51,O2N1Cl1
566.37709,2069849,9.9,566.3770312,10,5.88E-05,36,53,O2N1Cl1
568.39266,3225855,16.7,568.3926813,9,2.13E-05,36,55,O2N1Cl1
572.42377,1573440,7,572.4239814,7,0.000211424,36,59,O2N1Cl1
576.36133,1834844,8.4,576.3613812,12,5.12E-05,37,51,O2N1Cl1
580.3926,1738359,7.9,580.3926813,10,8.13E-05,37,55,O2N1Cl1
582.40841,2353149,11.4,582.4083314,9,7.86E-05,37,57,O2N1Cl1
592.39328,1538084,6.7,592.3926813,11,0.000598705,38,55,O2N1Cl1
594.40852,1837952,8.4,594.4083314,10,0.000188641,38,57,O2N1Cl1
596.42385,2005715,9.4,596.4239814,9,0.000131424,38,59,O2N1Cl1
604.39306,2422972,11.8,604.3926813,12,0.000378705,39,55,O2N1Cl1
606.40807,1762786,7.9,606.4083314,11,0.000261359,39,57,O2N1Cl1
608.42365,1810558,8.2,608.4239814,10,0.000331424,39,59,O2N1Cl1
610.43939,2096656,9.9,610.4396315,9,0.000241488,39,61,O2N1Cl1
612.45534,1479193,6.3,612.4552816,8,5.84E-05,39,63,O2N1Cl1
638.37666,1425740,6,638.3770312,16,0.000371231,42,53,O2N1Cl1
644.42348,1592535,6.9,644.4239814,13,0.000501424,42,59,O2N1Cl1
662.47177,1436078,6,662.4709316,11,0.000838383,43,65,O2N1Cl1
668.42406,1588141,6.8,668.4239814,15,7.86E-05,44,59,O2N1Cl1
680.51857,1608733,6.9,680.5178818,9,0.00068819,44,71,O2N1Cl1
698.47064,1504937,6.3,698.4709316,14,0.000291617,46,65,O2N1Cl1
708.54939,1570826,6.7,708.5491819,9,0.000208061,46,75,O2N1Cl1
716.51696,1539814,6.5,716.5178818,12,0.00092181,47,71,O2N1Cl1
720.54869,1549575,6.6,720.5491819,10,0.000491939,47,75,O2N1Cl1
726.50261,1610830,6.9,726.5022317,14,0.000378254,48,69,O2N1Cl1
728.42433,1871360,8.4,728.4239814,20,0.000348576,49,59,O2N1Cl1
730.53286,1514686,6.4,730.5335319,12,0.000671875,48,73,O2N1Cl1
748.58065,1503683,6.4,748.5804821,10,0.000167932,49,79,O2N1Cl1
752.51785,1802875,8.1,752.5178818,15,3.18E-05,50,71,O2N1Cl1
758.56468,2117456,9.9,758.564832,12,0.000152003,50,77,O2N1Cl1
766.53275,1959407,9,766.5335319,15,0.000781875,51,73,O2N1Cl1
205.08702,1354028,9.1,205.0870179,6,2.14E-06,12,13,O3
207.10266,1460754,10,207.1026679,5,7.92E-06,12,15,O3
209.0249,1061560,6.5,209.0244176,11,0.000482399,13,5,O3
211.134,1075009,6.6,211.1339681,3,3.19E-05,12,19,O3
217.08698,1396692,9.3,217.0870179,7,3.79E-05,13,13,O3
221.11836,1848472,13.1,221.118318,5,4.20E-05,13,17,O3
225.0557,1589517,10.8,225.0557177,10,1.77E-05,14,9,O3
233.11836,1167133,7.2,233.118318,6,4.20E-05,14,17,O3
235.13395,3388322,25.6,235.1339681,5,1.81E-05,14,19,O3
239.07143,2003823,14,239.0713678,10,6.22E-05,15,11,O3
241.18099,1075908,6.3,241.1809182,2,7.18E-05,14,25,O3
247.13399,1123714,6.7,247.1339681,6,2.19E-05,15,19,O3
249.14965,5085414,39,249.1496181,5,3.19E-05,15,21,O3
253.0871,1304507,8.1,253.0870179,10,8.21E-05,16,13,O3
257.21222,1241816,7.5,257.2122184,1,1.63E-06,15,29,O3
263.16523,1755748,11.6,263.1652682,5,3.82E-05,16,23,O3
267.10273,1250659,7.5,267.1026679,10,6.21E-05,17,15,O3
269.21224,2072916,14,269.2122184,2,2.16E-05,16,29,O3
275.16516,1127397,6.4,275.1652682,6,0.00010818,17,23,O3
277.18102,2657683,18.6,277.1809182,5,0.000101755,17,25,O3
281.21221,1929068,12.7,281.2122184,3,8.37E-06,17,29,O3
289.18099,1627379,10.2,289.1809182,6,7.18E-05,18,25,O3
291.10227,1176409,6.7,291.1026679,12,0.000397923,19,15,O3
291.19657,2652900,18.2,291.1965683,5,1.69E-06,18,27,O3
293.21231,4997706,36.4,293.2122184,4,9.16E-05,18,29,O3
295.13408,1291036,7.6,295.1339681,10,0.000111948,19,19,O3
295.22795,9668902,72.8,295.2278684,3,8.16E-05,18,31,O3
297.2436,11232762,84.6,297.2435185,2,8.15E-05,18,33,O3
299.25919,1633481,10.2,299.2591686,1,2.14E-05,18,35,O3
305.21224,2788887,19,305.2122184,5,2.16E-05,19,29,O3
309.14946,1260510,7.2,309.1496181,10,0.000158116,20,21,O3
319.13442,2092000,13.4,319.1339681,12,0.000451948,21,19,O3
319.22797,2837739,19.1,319.2278684,5,0.000101562,20,31,O3
321.14936,1135450,6.2,321.1496181,11,0.000258116,21,21,O3
333.24353,2257179,14.4,333.2435185,5,1.15E-05,21,33,O3
343.22796,1162497,6.1,343.2278684,7,9.16E-05,22,31,O3
347.25921,2174875,13.5,347.2591686,5,4.14E-05,22,35,O3
359.25886,1204841,6.3,359.2591686,6,0.000308567,23,35,O3
363.29058,1348329,7.2,363.2904687,4,0.000111304,23,39,O3
365.21223,1283641,6.7,365.2122184,10,1.16E-05,24,29,O3
369.24342,1242907,6.4,369.2435185,8,9.85E-05,24,33,O3
375.29056,2458060,14.9,375.2904687,5,9.13E-05,24,39,O3
377.30645,1189643,6,377.3061188,4,0.00033124,24,41,O3
383.35321,1255626,6.4,383.353069,1,0.000141047,24,47,O3
387.29066,1449257,7.6,387.2904687,6,0.000191304,25,39,O3
389.30637,1909345,10.8,389.3061188,5,0.00025124,25,41,O3
413.3063,1265927,6.2,413.3061188,7,0.00018124,27,41,O3
417.33754,2655187,15.4,417.3374189,5,0.000121111,27,45,O3
431.35286,2403175,13.6,431.353069,5,0.000208953,28,47,O3
437.11912,1571672,8,437.118318,23,0.000802013,31,17,O3
443.35303,1396114,6.8,443.353069,6,3.90E-05,29,47,O3
457.36864,1370878,6.5,457.368719,6,7.90E-05,30,49,O3
471.38429,1355055,6.3,471.3843691,6,7.91E-05,31,51,O3
473.39987,2671307,14.7,473.4000191,5,0.000149146,31,53,O3
491.35245,1443424,6.8,491.353069,10,0.000618953,33,47,O3
503.4466,1534810,7.2,503.4469693,4,0.00036934,33,59,O3
509.30689,2124698,10.7,509.3061188,15,0.00077124,35,41,O3
517.46271,1998403,9.9,517.4626194,4,9.06E-05,34,61,O3
527.44699,4128899,22.6,527.4469693,6,2.07E-05,35,59,O3
529.46293,2261553,11.4,529.4626194,5,0.000310596,35,61,O3
531.47834,2027744,10,531.4782695,4,7.05E-05,35,63,O3
539.35316,1942148,9.4,539.353069,14,9.10E-05,37,47,O3
543.47821,2858502,14.8,543.4782695,5,5.95E-05,36,63,O3
545.49425,2238910,11.1,545.4939195,4,0.000330467,36,65,O3
547.41597,1437794,6.3,547.4156692,10,0.000300789,37,55,O3
555.47803,1606974,7.3,555.4782695,6,0.000239469,37,63,O3
559.50947,2134436,10.3,559.5095696,4,9.96E-05,37,67,O3
565.46242,1623449,7.3,565.4626194,8,0.000199404,38,61,O3
569.49367,1989604,9.4,569.4939195,6,0.000249533,38,65,O3
571.50958,2939781,15,571.5095696,5,1.04E-05,38,67,O3
573.52497,1968928,9.3,573.5252197,4,0.000249662,38,69,O3
585.52514,2250314,10.8,585.5252197,5,7.97E-05,39,69,O3
587.54013,1842623,8.4,587.5408697,4,0.000739726,39,71,O3
597.52448,2066057,9.7,597.5252197,6,0.000739662,40,69,O3
599.54076,2571728,12.6,599.5408697,5,0.000109726,40,71,O3
601.55626,1846541,8.4,601.5565198,4,0.000259791,40,73,O3
611.5407,1854626,8.5,611.5408697,6,0.000169726,41,71,O3
613.55606,2546853,12.5,613.5565198,5,0.000459791,41,73,O3
615.57239,2027936,9.4,615.5721699,4,0.000220145,41,75,O3
625.55671,2179076,10.3,625.5565198,6,0.000190209,42,73,O3
627.57203,2190034,10.4,627.5721699,5,0.000139855,42,75,O3
629.58822,2934939,14.7,629.5878199,4,0.000400081,42,77,O3
657.6184,2578202,12.6,657.61912,4,0.000720048,44,81,O3
663.57197,1800203,8.1,663.5721699,8,0.000199855,45,75,O3
669.61873,2094102,9.7,669.61912,5,0.000390048,45,81,O3
671.63484,3078859,15.4,671.6347701,4,6.99E-05,45,83,O3
683.63531,2099804,9.8,683.6347701,5,0.000539887,46,83,O3
685.6505,2144047,10,685.6504202,4,7.98E-05,46,85,O3
697.65027,1777229,7.9,697.6504202,5,0.000150177,47,85,O3
711.66661,1689567,7.4,711.6660702,5,0.000539759,48,87,O3
727.698,2025918,9.3,727.6973704,4,0.00062963,49,91,O3
739.69701,1960350,8.9,739.6973704,5,0.00036037,50,91,O3
741.71264,1751594,7.7,741.7130204,4,0.000380434,50,93,O3
755.72955,1729270,7.7,755.7286705,4,0.000879501,51,95,O3
793.74479,1432465,6,793.7443206,6,0.000469437,54,97,O3
219.07938,1023475,6.1,219.0793457,2,3.43E-05,10,16,O3Cl1
221.09502,1031502,6.2,221.0949957,1,2.43E-05,10,18,O3Cl1
223.11067,1093303,6.7,223.1106458,0,2.42E-05,10,20,O3Cl1
233.09494,1126098,6.8,233.0949957,2,5.57E-05,11,18,O3Cl1
235.11062,2183191,15.6,235.1106458,1,2.58E-05,11,20,O3Cl1
241.06374,1031473,6,241.0636956,5,4.44E-05,12,14,O3Cl1
243.07931,1084144,6.4,243.0793457,4,3.57E-05,12,16,O3Cl1
247.11064,2398649,17.1,247.1106458,2,5.78E-06,12,20,O3Cl1
249.12635,1802332,12.2,249.1262958,1,5.42E-05,12,22,O3Cl1
257.09499,1364146,8.5,257.0949957,4,5.72E-06,13,18,O3Cl1
261.12636,3977247,29.5,261.1262958,2,6.42E-05,13,22,O3Cl1
267.07938,1100893,6.3,267.0793457,6,3.43E-05,14,16,O3Cl1
271.11072,1506423,9.5,271.1106458,4,7.42E-05,14,20,O3Cl1
273.12633,1370969,8.4,273.1262958,3,3.42E-05,14,22,O3Cl1
275.142,2035489,13.6,275.1419459,2,5.41E-05,14,24,O3Cl1
277.15762,3267471,23.4,277.157596,1,2.40E-05,14,26,O3Cl1
279.17332,1358694,8.2,279.173246,0,7.40E-05,14,28,O3Cl1
285.12628,2096102,14,285.1262958,4,1.58E-05,15,22,O3Cl1
287.14199,2032627,13.4,287.1419459,3,4.41E-05,15,24,O3Cl1
289.15766,1718513,10.9,289.157596,2,6.40E-05,15,26,O3Cl1
291.17331,1897442,12.3,291.173246,1,6.40E-05,15,28,O3Cl1
295.11066,1256857,7.3,295.1106458,6,1.42E-05,16,20,O3Cl1
299.14205,2100669,13.8,299.1419459,4,0.000104087,16,24,O3Cl1
303.07937,1135045,6.3,303.0793457,9,2.43E-05,17,16,O3Cl1
303.17329,7141455,52.6,303.173246,2,4.40E-05,16,28,O3Cl1
305.18895,13424917,101,305.1888961,1,5.39E-05,16,30,O3Cl1
